Headlines,Summary,URL
Pressure grows for release of remaining Venezuelan political prisoners,An NGO says hundreds of people remain behind bars despite US pressure US to speed up their release.,https://www.bbc.com/news/articles/c62d6pzpw6yo
Police wear fancy dress in Rio Carnival phone theft sting,Two people were arrested after a woman was spotted by a drone grabbing a phone from an attendee.,https://www.bbc.com/news/articles/cjrq8dv39zwo
Oil refinery blaze hits Cuba as fuel crisis deepens,"The fire, which Cuban officials say was contained quickly, comes as electricity and fuel supplies dwindle.",https://www.bbc.com/news/articles/cge89x7re74o
Loyal dog who lived by owner's grave for 10 years inspires new law in Brazil,Bob lived in the São Paulo cemetery where his owner was buried for 10 years until his death in 2021.,https://www.bbc.com/news/articles/c89kvqjyx4ko
"Venezuelan opposition politician under house arrest after kidnap, son says","Juan Pablo Guanipa was recaptured by Venezuela's security forces on Sunday, hours after he and other political prisoners were freed.",https://www.bbc.com/news/articles/cpd8q659091o
Venezuela's opposition says party leader kidnapped hours after being freed,Nobel Peace Prize winner María Corina Machado says political leader Juan Pablo Guanipa was taken by force in Caracas.,https://www.bbc.com/news/articles/c9wnjqzrv48o
Venezuela frees high-profile opposition figure Juan Pablo Guanipa,The Justice First party leader is among 18 political prisoners to be freed by the interim government on Sunday.,https://www.bbc.com/news/articles/ce820zz8jl6o
Giant phantom jellyfish floating off Argentina,A rare phantom jellyfish has been spotted by scientists exploring the deep sea in the South Atlantic.,https://www.bbc.com/news/videos/cm24jl73pydo
'I've never hit anything so hard': What it's like to be attacked by a shark,"Peter Smith was taking a dip in the sea while on a Caribbean holiday with his wife. Then he felt ""a heavy object"" strike his leg.",https://www.bbc.com/news/articles/cwy8ded4890o
BBC joins Colombian commandos fighting 'never-ending battle' against drug gangs,"As the US and Colombian presidents meet, Orla Guerin joins a police unit tasked with finding and destroying jungle cocaine labs.",https://www.bbc.com/news/articles/c04105ywkkqo
Bus carrying pilgrims overturns in Brazil killing 15 on board,"Three children are among those who died in the accident, which happened on the return leg of their journey.",https://www.bbc.com/news/articles/cq6vn5j312lo
Candidate tough on crime wins Costa Rica presidential election,Laura Fernández won the election outright in the first round amid concern about a rise in organised crime.,https://www.bbc.com/news/articles/cdre7me407yo
Venezuelan MPs approve bill to open up oil sector to private firms,The change could pave the way for more foreign investment in the country's oil industry.,https://www.bbc.com/news/articles/cp80r4rdp3yo
BBC visits oil region at heart of Trump plan to 'Make Venezuela Great Again',"Amid rusting oil pumps and rigs, once affluent Venezuelan oil towns place their hope in US investment.",https://www.bbc.com/news/articles/ckgnp8n40reo
"Plane crashes in Colombia, killing all 15 on board","State ariline Satena says its aircraft carrying 13 passengers and two crew ""suffered a fatal accident"".",https://www.bbc.com/news/articles/cvgnq54v79xo
Ecuador says ICE agent attempted to enter its Minneapolis consulate,"A complaint has been filed by Ecuador, whose consular staff prevented the agent from entering.",https://www.bbc.com/news/articles/c4g40k40xndo
Gunmen storm Mexico football pitch and kill at least 11 people,"The incident happened in Salamanca, a city particularly subject to gang-related violence.",https://www.bbc.com/news/articles/cp80419gggro
Caribbean cannabis growers eye budding domestic sales and exports,Producers in Jamaica and Antigua hope that increasing liberalisation will lead to higher revenues.,https://www.bbc.com/news/articles/c62ndp17jv0o
"Venezuela frees dozens of political prisoners, human rights group says",It is the latest batch of detainees freed since the US seized Venezuelan President Nicolás Maduro in a raid.,https://www.bbc.com/news/articles/clymr3pz2kxo
"Son-in-law of Venezuelan opposition candidate freed from jail, wife says","Rafael Tudares was arrested after his father-in-law, Edmundo González, ran against Nicolás Maduro in the election.",https://www.bbc.com/news/articles/cq5yywx39e7o
Colombia sentences ex-paramilitary leader Mancuso to 40 years in jail,"Salvatore Mancuso's group committed more than 100 crimes, many targeting an indigenous group, the tribunal ruled.",https://www.bbc.com/news/articles/c338mdg1gn5o
Chile declares 'state of catastrophe' as wildfires leave at least 18 dead,Chile's president warned the death toll cold rise in the Ñuble and Biobío regions.,https://www.bbc.com/news/articles/cz7ypw4rjrzo
Machado vows to lead Venezuela 'when right time comes',The opposition leader says she has a mandate to lead the country after the US seized its president.,https://www.bbc.com/news/articles/cz7y14ypg2qo
Cuba counts cost of alliance after 32 troops killed in Venezuela,The recent events in Venezuela have exposed the strategic risks of Cuba’s foreign entanglements.,https://www.bbc.com/news/articles/c0q4l3g183jo
Public pay their respects to Cubans killed in Venezuela during US raid,"The BBC's Will Grant is in Cuba's capital, Havana, where people lined the streets to pay tribute.",https://www.bbc.com/news/videos/cz6y08pdz84o
US forces seize a sixth Venezuela-linked oil tanker in Caribbean Sea,"The tanker, Veronica, was seized in a predawn operation ""without incident"", the US military's Southern Command says.",https://www.bbc.com/news/articles/cy4qdnj5vl9o
Bodies of Cubans killed during US raid on Venezuela returned,The bodies of 32 soldiers killed during the US action are received in Havana on Thursday.,https://www.bbc.com/news/articles/cz9v3n7110zo
She's offered to share her Nobel with Trump. But what might Machado ask for in return?,Venezuela's opposition leader will meet with US President Donald Trump at the White House on Thursday.,https://www.bbc.com/news/articles/c801p8jppv5o
Jailed Venezuelan politician's son says Trump shouldn't be 'fooled' by pledge of prisoner releases,Ramón Guanipa's father was accused of treason for challenging the disputed 2024 presidential election result.,https://www.bbc.com/news/articles/c801kypkl3ko
Five severed heads displayed on Ecuador beach,"Bathers found the body parts in Puerto López, a town which has been wracked by gang violence.",https://www.bbc.com/news/articles/c2e13mlr17go
US calls Argentina peso bet a 'homerun deal',The US Treasury Secretary said the US no longer held pesos in its exchange stabilisation fund.,https://www.bbc.com/news/articles/cwyngv1keq7o
BBC reports from outside Venezuela's 'El Helicoide' prison,BBC reporter Norberto Paredes is in Caracas as the Venezuelan government begins to release its political prisoners.,https://www.bbc.com/news/videos/cn7jv4nm2rxo
The continued mysteries surrounding the intelligence operation to seize Maduro,"From intelligence sources to intricate mission plans, some details are becoming clearer - but many questions remain unanswered.",https://www.bbc.com/news/articles/cp37yr2xq7no
Venezuelan government begins releasing political prisoners,"The US, which recently captured its President Nicolás Maduro, has long demanded the detainees be freed.",https://www.bbc.com/news/articles/c0mkwl2g499o
Analysis: Why Trump chose Maduro's VP over Nobel winner,What is it about Delcy Rodríguez that caught the eye of the Trump administration?,https://www.bbc.com/news/articles/c77krp7m362o
'Fear in the streets': Venezuelans uncertain about what might happen next,The BBC spoke to Venezuelans after the seizure by US forces of Venezuelan leader Nicolás Maduro.,https://www.bbc.com/news/articles/c62077l3m7eo
Trump says Venezuela will be 'turning over' up to 50 million barrels of oil to US,"Earlier the president said US oil firms could be ""up and running"" in the country within 18 months.",https://www.bbc.com/news/articles/c4grxzxjjd8o
Opposition leader Machado says her coalition should lead Venezuela,"Donald Trump publicly dismissed the Nobel winner Machado, saying she did not have support and respect.",https://www.bbc.com/news/articles/c0er4qd3115o
What's the relationship between Venezuela and Cuba?,"The BBC's Cuba Correspondent, Will Grant, looks at the close ties between the two nations.",https://www.bbc.com/news/videos/cly5nn5w918o
'It seems unjust to me': Views from Caracas on Maduro's seizure,BBC Mundo has spoken to Venezuelans in the country's capital about the latest US military operation.,https://www.bbc.com/news/videos/cn42zz4ypgwo
Venezuelan security forces detain journalists from foreign news organisations,Venezuelans describe their fear of speaking out as 14 media workers are detained and police check people's social media.,https://www.bbc.com/news/articles/cd6w4y0eq70o
Cooper reminds US of international legal obligations in Venezuela,Prime Minister Sir Keir Starmer has so far avoided condemning US military action in the Latin American state.,https://www.bbc.com/news/articles/c79r1r0y9exo
US sharply criticised by foes and friends over Maduro seizure,The US taking of Venezuela's leader has faced strong criticism from both America's friends and foes.,https://www.bbc.com/news/articles/cwy1812n13eo
Thirty-two Cubans killed during US attack on Venezuela,Cuba's president said military and intelligence operatives were providing protection to captured leader Nicolás Maduro.,https://www.bbc.com/news/articles/cj9r0eyw0jno
Trump warns new Venezuelan leader as Maduro set to appear in court,"Trump said Venezuela's interim president Delcy Rodríguez could ""pay a very big price, probably bigger than Maduro"" if she ""doesn't do what's right"".",https://www.bbc.com/news/articles/ckgnxvp477eo
The key questions on Trump's actions on Venezuela,Analysis Editor Ros Atkins looks at the key questions following US strikes on Venezuela and seizure of its president.,https://www.bbc.com/news/videos/c0mkvn8w3w4o
'A long road ahead': Venezuelans react to Maduro's arrest with hope and worry,Caracas residents worry about what comes after US intervention in their country amid a tense political climate.,https://www.bbc.com/news/articles/c86vq753nwpo
How the US attack on Venezuela unfolded,"President Donald Trump has said the US will ""run"" Venezuela after it launched strikes on the country and captured President Nicolas Maduro.",https://www.bbc.com/news/videos/cx2x7dqek9lo
Trump's toppling of Maduro is fraught with risk - what happens next is unclear,"Will the US push for elections or try to depose more members of Venezuela's government, asks the BBC's South America correspondent Ione Wells.",https://www.bbc.com/news/articles/c0q4dg1kn8vo
Two people killed in magnitude 6.5 earthquake in Mexico,"The powerful earthquake shook southern and central Mexico on Friday, also leaving several people injured.",https://www.bbc.com/news/articles/c1ev8el75gyo
Passenger describes 'chaos' after head-on Machu Picchu train collision,Tourist Niels Honkoop says shattered glass littered the carriage floor and injured people were lying in the aisles.,https://www.bbc.com/news/articles/c4gweww8rjro
Machu Picchu train crash leaves one dead and dozens injured,A train driver died and at least 40 people were injured in the crash on the single-track line to Machu Picchu.,https://www.bbc.com/news/articles/cn9zl309dz8o
Brazil's Bolsonaro undergoes third medical procedure for hiccups,"The former far-right leader's wife said he had more treatment because the hiccups ""had not stopped' since the weekend.",https://www.bbc.com/news/articles/c4g4g0y4m1do
Mexico train crash kills 13 and injures almost 100,An investigation is under way after the train derailed as it rounded a bend near the town of Nizanda.,https://www.bbc.com/news/articles/cx2328e70y7o
"Nine people, including five children, stabbed to death in Suriname","Police detained the male suspect after shooting him in the leg, while two others are seriously injured.",https://www.bbc.com/news/articles/cp8966ew7y7o
Brazil's Bolsonaro undergoes medical treatment for hiccups,"The 70-year-old had suffered with the spasms for nine months, his wife says, and was already in hospital for hernia surgery.",https://www.bbc.com/news/articles/c3r7ge7937qo
Brazil ex-President Jair Bolsonaro's surgery for hernia 'successful',The former leader is serving a 27-year sentence for plotting a coup after losing the 2022 presidential election.,https://www.bbc.com/news/articles/c898zxyznxpo
Trump-backed candidate wins in knife-edge Honduran election,"His rival Salvador Nasralla says he will not accept the result, but urges his supporters to remain calm.",https://www.bbc.com/news/articles/cyvgz1jn368o
Brazil's Supreme Court allows Bolsonaro to leave prison for surgery,Former president is granted permission to leave jail for a hernia operation on Christmas Day.,https://www.bbc.com/news/articles/c8dy3mvye62o
Ros Atkins on… the oil tanker being pursued by the US,"The BBC’s Analysis Editor Ros Atkins looks at what we know about the ""active pursuit"" of an oil tanker by the US Coast Guard off the coast of Venezuela.",https://www.bbc.com/news/videos/ce3w4x2v0xko
Ecuadorean soldiers jailed for 34 years over boys' forced disappearance,The four boys were picked up by a military patrol and their bodies were later found mutilated and burned.,https://www.bbc.com/news/articles/cx237k4rr04o
"Eight killed in latest strikes on alleged drug boats, US military says",The US has carried out more than 20 strikes in international waters on alleged drug vessels since September.,https://www.bbc.com/news/articles/c3e0wd7110vo
Brazilians protest against bill to reduce Bolsonaro's jail time,"If passed, the bill would see the ex-president and others receive shorter sentences for coup-related crimes.",https://www.bbc.com/news/articles/ce8qnj457peo
Fear of crime and migration fuels Chile's swing to the right,Chile has become the latest country in the region to elect a right-wing president.,https://www.bbc.com/news/articles/c0q5309k1y5o
Chile elects far-right José Antonio Kast as next president,"Many believe Kast will be the most right-wing president since Augusto Pinochet, who oversaw a 17-year dictatorship in Chile from 1973.",https://www.bbc.com/news/articles/c0kde07lvvro
"Disguises, freezing waves, and a special forces veteran: Inside mission to sneak Nobel winner out of Venezuela",The man who led the operation says María Corina Machado crossed “very rough seas” in “pitch-black darkness”.,https://www.bbc.com/news/articles/c4g990exxq4o
Venezuelan Nobel winner tells BBC people risked their lives for her to come to Oslo,The Venezuelan opposition leader talked about she escaped Venezuela after months in hiding.,https://www.bbc.com/news/videos/ce91de8x9p1o
Venezuelan Nobel winner tells BBC she knows 'risks' of Oslo trip after months in hiding,"María Corina Machado, who has been threatened by her home country's government, speaks about her secret journey to Norway.",https://www.bbc.com/news/articles/c0q5p43qgl1o
Former Bolivian President Luis Arce arrested in corruption probe,The investigation stems from when Luis Arce was minister of economy under then-president Evo Morales.,https://www.bbc.com/news/articles/c4gpkdedrxgo
Roman Kemp: I didn't want to be seen as a 'nepo kid' in Race Across the World,The four teams making their way to the final checkpoint tell us how the experience has changed their relationships and them.,https://www.bbc.com/news/articles/cd9zy545dxwo
BBC speaks to Nobel Peace Prize winner María Corina Machado,The Venezuelan opposition leader spoke to the BBC after making her first public appearance in 11 months.,https://www.bbc.com/news/videos/cpwkvpr7n55o
Moment skydiver crash-lands onto traffic light,Local police said the man was not injured in the crash in Mexico City on 9 December.,https://www.bbc.com/news/videos/cdrnzex301zo
Nobel Peace Prize winner's daughter accepts award on her behalf,"Venezuelan opposition leader María Corina Machado, who lives in hiding, is reportedly on her way to Oslo.",https://www.bbc.com/news/articles/cwyv5gw95ypo
US jets tracked circling Gulf of Venezuela as tensions mount,"The F/A-18 Super Hornets appear on flight tracking sites near Maracaibo, Venezuela's second-largest city.",https://www.bbc.com/news/articles/c0edxgx31zdo
Chaos in Brazil Congress during push to cut Bolsonaro's sentence,Scuffles broke out during a vote linked to attempts to reduce the former president's jail term.,https://www.bbc.com/news/articles/cvg8m5lj2lzo
Nobel officials unsure when Peace Prize winner will arrive for ceremony,"Venezuela's opposition leader María Corina Machado is in hiding, and her current whereabouts are still unknown.",https://www.bbc.com/news/articles/c208vd511ljo
CCTV shows suspects make off on foot with stolen artworks,The group allegedly held up a security guard and an elderly couple before escaping with works by Henri Matisse and other artists.,https://www.bbc.com/news/videos/c0jeq519222o
Thieves snatch eight Matisse artworks from library in Brazil,"One of the alleged thieves has been arrested, authorities say, after he was identified using the city's extensive security camera system.",https://www.bbc.com/news/articles/c0mp4nevdz7o
"Death of Venezuelan opposition figure in custody 'vile', US says","Alfredo Díaz, 56, died in prison cell on Saturday, human rights groups say, prompting opposition outcry.",https://www.bbc.com/news/articles/czj0m2evm40o
Flames and thick smoke engulf plane in Brazil after fire breaks out,"Equipment on the tarmac at Brazil’s São Paulo airport caught fire, with the blaze rapidly surrounding a plane and forcing the evacuation of 169 passengers.",https://www.bbc.com/news/videos/c20gw2xqp1wo
'I wanted to unite Jamaicans around the world with a song',Aiesha Barrett's track Jamaica Strong has become an anthem for the hurricane-hit country.,https://www.bbc.com/news/articles/ckgm37gvxk0o
Was fatal US strike on Venezuelan 'drug boat' legal?,Experts have suggested several attacks launched by the US may be illegal under international law.,https://www.bbc.com/news/articles/cdjzw3gplv7o
Honduras election on knife-edge as count delayed by technical glitch,Vote counting in the presidential election is going into its fourth day with the two top candidates neck and neck.,https://www.bbc.com/news/articles/ckgm7pmkem1o
"As lead changes in knife-edge Honduran election, will Trump fail to get his way?","Former vice-president Salvador Nasralla has a small lead over his rival, the conservative former mayor of Tegucigalpa, Nasry Asfura.",https://www.bbc.com/news/articles/c9895x3039ro
"Honduras presidential candidates locked in 'technical tie', official says","Right-wing candidate Nasry Asfura leads former TV host Salvador Nasralla by just 515 votes, according to country's electoral authority.",https://www.bbc.com/news/articles/cx2dgp8mvmno
Dozens missing as deadly landslide hits two boats in Peru,"Rescue efforts in Peru's central Ucayali region are being hindered by strong currents on the river, one official said.",https://www.bbc.com/news/articles/cz0n1rm95yxo
Venezuela condemns Trump airspace closure warning,"The US says it is fighting drugs smuggling, but Venezuela says Donald Trump's aim is to topple President Nicolás Maduro.",https://www.bbc.com/news/articles/c741mpdyw9no
Two former Peruvian presidents jailed in two days,Pedro Castillo and Martín Vizcarra are the latest in a series of Peruvian presidents to be sent to prison.,https://www.bbc.com/news/articles/c0q5ww558ngo
"Fracking has transformed an Argentine town, but what about the nation?",Argentina hopes that an oil and gas boom can benefit the whole country.,https://www.bbc.com/news/articles/cewj1e1yk2vo
Bolsonaro ordered to start serving 27-year prison sentence for Brazil coup plot,The Supreme Court says the former leader has exhausted his appeals and will start his prison term at a police station in Brasilia.,https://www.bbc.com/news/articles/cr4dl19npv5o
Bolsonaro says ankle monitor damage caused by paranoia,Brazil's convicted ex-president blames medication for tampering with his monitor under house arrest.,https://www.bbc.com/news/articles/c4gplp979j1o
Jair Bolsonaro arrested after being deemed a flight risk,The former Brazilian president is suspected of damaging an ankle bracelet as part of an alleged escape plan.,https://www.bbc.com/news/articles/ce8qdm5zg10o
What could happen if the US strikes Iran? Here are seven scenarios,"From regime change to retaliation, the BBC's Frank Gardner outlines possible outcomes of US strikes on Iran.",https://www.bbc.com/news/articles/ce3kenge1k9o
Detained Briton describes life in Iran jail to BBC hours before sentencing,Lindsay and Craig Foreman were arrested in January 2025 and were sentenced to 10 years on Wednesday.,https://www.bbc.com/news/articles/c747nqply93o
I would scream in my sleep: Women from Syria's Alawite minority tell of kidnap and rape,The BBC hears harrowing accounts of assaults appearing to target the sect of former President Assad.,https://www.bbc.com/news/articles/cn5g751pl7lo
Trump's Board of Peace members pledge $7bn in Gaza relief,"Trump said it ""looks like"" Hamas will disarm, even though there are signs the group is regrouping.",https://www.bbc.com/news/articles/cp8rke05kv4o
Hamas is reasserting control in Gaza despite its heavy losses fighting Israel,"Gazans say Hamas is again extending its control over security, tax revenue and government services.",https://www.bbc.com/news/articles/c98g1klxnpxo
US to withdraw troops from Syria as tensions mount with Iran,The decision came as US President Donald Trump ramps up military presence in the Middle East as tensions mount with Iran.,https://www.bbc.com/news/articles/c875pey8vy2o
Australian IS families in Syria camp turned back after leaving for home,The group of 34 women and children with family links to Islamic State group have been held in the Roj camp for nearly seven years.,https://www.bbc.com/news/articles/cvg5ed05pplo
"Iran must abandon enriched uranium and not produce more, Netanyahu says",The Israeli PM's comments come ahead of Iran-US talks in Geneva on Tuesday to discuss a nuclear deal.,https://www.bbc.com/news/articles/cly191kz1lpo
Female Israeli soldiers rescued after being chased by ultra-Orthodox men,The two women were helped by police after being forced to run from a mob in the city of Bnei Brak.,https://www.bbc.com/news/articles/clyzen2lgw9o
"Iran ready to discuss compromises to reach nuclear deal, minister tells BBC in Tehran","Majid Takht-Ravanchi, Iran's deputy foreign minister, tells the BBC's Lyse Doucet that the ball was ""in America's court to prove that they want to do a deal"".",https://www.bbc.com/news/articles/clyz4y3zwz5o
US-Iran tension: Why Tehran may choose confrontation over 'surrender',The Iranian leadership is weighing up whether resisting US demands is the best option for its survival.,https://www.bbc.com/news/articles/cdr2g7420p4o
Machine guns to machetes: Weapons that massacred thousands in Iran,BBC News Persian Forensic has been able to confirm the security forces' deployment of a wide array of lethal and non-lethal weaponry.,https://www.bbc.com/news/articles/c0mgndkklvmo
Can the US help Iran? What Iranians say - inside and outside the country,"Some desperate Iranians want US intervention, but others worry that it would not achieve the peace protesters ultimately want.",https://www.bbc.com/news/articles/cd0y0ld39y0o
Why Prince William's Saudi Arabia visit is a diplomatic maze,The Prince of Wales has been on many official visits - but few places are as sensitive or controversial as Saudi Arabia.,https://www.bbc.com/news/articles/c99k91gj09eo
Gazans returning through Rafah crossing describe checks by Palestinian militia,One Palestinian woman said members of the Israel-linked militia searched them and their belongings at an Israeli checkpoint inside Gaza.,https://www.bbc.com/news/articles/cy4g3rne4n7o
Watch: BBC in Tehran sees government's 'political reply' to massive protests,Lyse Doucet is in Iran for the first time since the crackdown on nationwide anti-government protests.,https://www.bbc.com/news/videos/cewz2lxq2gvo
Watch: BBC in Tehran for first time since protest crackdown,"Lyse Doucet reports from Iran, where she says the pain is still raw after unprecedented force was used to put down the protests there.",https://www.bbc.com/news/videos/c5yr82796j4o
Watch: Inside Gaza hospital struggling to provide care to newborn babies,"More aid has been allowed into Gaza since the ceasefire began three months ago, but the UN says it is nowhere near enough.",https://www.bbc.com/news/videos/c62wpd7wj3ro
Inside Syrian camp holding wives and children of suspected IS fighters,"Kurdish-run prisons hold about 8,000 suspected IS fighters and around 34,000 of their family members in camps.",https://www.bbc.com/news/videos/c3ve0xd451go
BBC visits UN compound Israel is demolishing in East Jerusalem,John Sudworth says the sounds of heavy machinery can be heard echoing around the neighbourhood.,https://www.bbc.com/news/videos/cj0n127y9eqo
"Hamas holds vote to choose new interim leader, source tells BBC",The armed group is electing a new head after its top leaders were killed by Israel.,https://www.bbc.com/news/articles/c23z0kdypm3o
Listen: Lindsay Foreman speaks to BBC before Iran jailing,"British woman detained by Iran says it was hard to remain positive in prison, hours before she and her husband were sentenced to 10 years for espionage.",https://www.bbc.com/news/videos/czd832z5lv7o
Iran security official appears to fire on crowd at cemetery,It happened as people gathered to commemorate those killed during the government’s brutal crackdown on protesters,https://www.bbc.com/news/articles/cly8q62qe71o
"Eleven killed in Israeli strikes on Gaza, rescuers say",The Palestinian Red Crescent say a strike on a tent encampment in northern Gaza killed at least six people.,https://www.bbc.com/news/articles/c8r15eyvk2do
Hundreds of thousands join Iran protests around the world,"Munich, Los Angeles, and Toronto saw the largest crowds, with smaller rallies also taking place in Tel Aviv and Libson.",https://www.bbc.com/news/articles/czr0lykl4g4o
"'We are not protected', says Hebron mayor as Israel expands West Bank control",Palestinians say an Israeli power grab shuts them out of decisions on planning and development in West Bank.,https://www.bbc.com/news/articles/crl4ne5er5zo
"Iran fortifies underground complex near nuclear site, satellite images show",The activity comes at a time of heightened tensions as talks between Iranian and US officials continue over Iran's nuclear programme.,https://www.bbc.com/news/articles/cwygxz81330o
"Analysis: In Tehran, rallies for Iran's revolution overshadowed by discontent and defiance",The BBC visits the Iranian capital for the first time since authorities used unprecedented force to put down protests last month.,https://www.bbc.com/news/articles/cdjm33kwxx4o
BBC in Tehran as Iran marks Islamic revolution anniversary,Lyse Doucet is in Iran for the first time since the crackdown on nationwide anti-government protests.,https://www.bbc.com/news/videos/cewz2lxq2gvo
BBC in Tehran for first time since protest crackdown,"Lyse Doucet reports from Iran, where she says the pain is still raw after unprecedented force was used to put down the protests there.",https://www.bbc.com/news/videos/c5yr82796j4o
William meets female footballers on Saudi Arabia visit,The Prince of Wales hears about female participation in sport in the Gulf state during his trip.,https://www.bbc.com/news/articles/c62dg5egr7lo
Palestinians say new Israeli measures in West Bank amount to de facto annexation,"The measures aim to increase Israeli control over the occupied West Bank in terms of property law, planning, licensing and enforcement.",https://www.bbc.com/news/articles/cvg5x2l3v0qo
"Iran arrests reformists as crackdown on dissent widens, reports say","The head of the main reformist coalition, Azar Mansouri, is said to be among those held a month after security forces crushed nationwide protests.",https://www.bbc.com/news/articles/cy03gnd74n5o
"Fifteen killed in latest Lebanon building collapse, as warnings of neglect grow","Two blocks fall down in what is the fifth such disaster this winter, as warnings of neglect grow.",https://www.bbc.com/news/articles/c4gedxvqpz4o
Revealing names and faces of the victims of Iran's protest crackdown,BBC News Persian uncovers the identities of the thousands of people killed during the recent crackdown on protests in Iran.,https://www.bbc.com/news/articles/c62v248xkl5o
"Iranian Nobel laureate handed further prison sentence, lawyer says","Narges Mohammadi was arrested in December for making ""provocative remarks"" at a memorial, where she was also reportedly beaten.",https://www.bbc.com/news/articles/clygw161wzvo
Israeli intelligence chief's brother charged with smuggling cigarettes into Gaza,"Bezalel Zini, an Israeli military reservist on active duty, is accused of smuggling 14 cartons of cigarettes in exchange for $117,000.",https://www.bbc.com/news/articles/c86v8y4ppd9o
Lebanon says Israel sprayed southern villages with concentrated herbicide,Israel declines to comment on the allegation its planes sprayed glyphosate over an area with extensive farmland.,https://www.bbc.com/news/articles/cgez359nd72o
Inside Gaza hospital struggling to provide care to newborn babies,"More aid has been allowed into Gaza since the ceasefire began three months ago, but the UN says it is nowhere near enough.",https://www.bbc.com/news/videos/c62wpd7wj3ro
"Israeli strikes kill 20 in Gaza, hospitals say, after soldier wounded by gunfire",Hospitals say several children were among those killed in strikes that Israel's military says it launched after a gun attack on its troops.,https://www.bbc.com/news/articles/cpqyg0g5r0po
Iran's president says it is ready to negotiate with the US,"Masoud Pezeshkian said Iran would pursue ""fair and equitable"" talks, as the US builds up forces in the region.",https://www.bbc.com/news/articles/c4gw10mkz0yo
Israel reopens Gaza's key Rafah border crossing with Egypt,Only a few Palestinian patients managed to get out of Gaza to Egypt for medical treatment after Monday's reopening.,https://www.bbc.com/news/articles/c99kdjdj9l8o
Syria's only female minister pushes for change: 'I'm not here for window dressing',"The BBC's Lyse Doucet follows Hind Kabawat as she confronts the challenges of fragmented, post-Assad Syria.",https://www.bbc.com/news/articles/cj0n3j16p8lo
"Iranian protester Erfan Soltani released on bail, reports say",Reports in January had said he was due to be executed after his arrest in connection with anti-government protests.,https://www.bbc.com/news/articles/ceqz8r2j24do
Iran's supreme leader warns of regional war if US attacks,"Trump earlier said Iran - which is due to begin a live-fire naval exercise in a key shipping route - was in ""serious discussions"".",https://www.bbc.com/news/articles/cx20z5nv9jxo
Israel to ban MSF from working in Gaza over refusal to provide staff list,Medical charity Medicine Sans Frontières said it would not share the list as it had not been able to ensure staff would remain safe.,https://www.bbc.com/news/articles/cvg1ymmkpkro
"Five killed in gas explosions in Iran, officials say",Fourteen people are reportedly injured after separate blasts were reported on Saturday.,https://www.bbc.com/news/articles/cd9ew5p3zvko
"Israeli air strikes kill at least 32 Palestinians in Gaza, rescue officials say","Israel's military confirmed the strikes, which come during a ceasefire that Israel and Hamas accuse each other of breaking.",https://www.bbc.com/news/articles/c701g1g00gdo
'A vaccine against murder?': Israel split over return of death penalty,"In a highly controversial move, some Israeli MPs are trying to introduce the death penalty for Palestinian attackers.",https://www.bbc.com/news/articles/clymp8v7ye2o
I mocked the Saudi leader on YouTube - then my phone was hacked and I was beaten up in London,"Satirist Ghanem al-Masarir has been awarded £3m in damages, but it's unclear if Saudi Arabia will pay.",https://www.bbc.com/news/articles/cj6w3zgden0o
Trump tells Iran to drop nuclear aims and stop killing protesters to avoid military action,"Iran's Foreign Minister Araghchi says armed forces had ""fingers on the trigger"" to respond to any US strike.",https://www.bbc.com/news/articles/c394ymdpjwvo
Syrian government reaches deal with Kurdish-led forces,The deal will see the gradual integration of Kurdish forces and administration into the Syrian state.,https://www.bbc.com/news/articles/cz0pj0n0yk3o
Syria's Kurds sense US betrayal as government forces push them back,"The US fought IS with the Kurds for years. Now, Donald Trump is siding with Syria's new leader.",https://www.bbc.com/news/articles/cvgrzd76p4lo
"Israeli media cite official accepting Hamas figure of 70,000 war dead","Israel has previously cast doubt on figures from the Hamas-run health ministry, which the UN considers reliable.",https://www.bbc.com/news/articles/cvgpd1x00exo
"'I can breathe again', says Israeli hostage held for nearly 500 days in Gaza","In his first international interview, Sasha Troufanov tells the BBC how he thought he would die in captivity after he was taken hostage on 7 October 2023.",https://www.bbc.com/news/articles/c8rm20gm364o
Iran's internet is returning - but not for everyone,The country cut off internet access on 8 January following a government crackdown on protesters.,https://www.bbc.com/news/articles/cz7y2ddgl23o
'Don't take us to a hospital': Iran protesters treated in secret to avoid arrest,Wounded demonstrators tell the BBC they are relying on medics willing to risk their own safety by treating them at their homes.,https://www.bbc.com/news/articles/c5yx015nkplo
'We all know someone who was killed': Iran protesters tell BBC of brutal crackdown,Young Iranians able tell the BBC how they saw friends and other people die as security forces crushed protests earlier this month.,https://www.bbc.com/news/articles/cy8y2jxx9ppo
New Iran videos show bodies piled in hospital and snipers on roofs,Footage from a hospital in Tehran shows at least 31 bodies piled inside and seven body bags outside.,https://www.bbc.com/news/articles/c1m7kde3y3zo
Israel says it has retrieved remains of final Gaza hostage,"Israeli Prime Minister Benjamin Netanyahu called Ran Gvili’s return ""an extraordinary achievement"".",https://www.bbc.com/news/articles/c5ydvz7nz4mo
Israel court hears appeal over ban on independent media access to Gaza,"The Israeli government has stopped foreign journalists from entering the strip since the start of the war, citing security concerns.",https://www.bbc.com/news/articles/cly3jwlz98do
